Score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1392,BLT,BUF,JAX,SF,CIN,MIA,SEA,DAL,NE,LAC,DET,TEN,PIT,NYJ,CLV,KC,PHI,NO
1392,BLT,BUF,JAX,PHI,CIN,LAR,SEA,DAL,CLV,LAC,MIA,TEN,NYJ,NO,PIT,KC,NYG,SF
1392,WAS,NYG,JAX,PHI,CIN,MIA,SEA,BLT,CLV,BUF,SF,DAL,PIT,NYJ,LAC,KC,CHI,NO
1392,BLT,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,NE,MIA,TEN,NYJ,LAC,PIT,KC,PHI,NO
1392,KC,NYG,CIN,SF,MIA,JAX,SEA,BUF,CLV,PIT,LAC,DAL,NYJ,BLT,TEN,CHI,PHI,NO
1392,WAS,BUF,JAX,PHI,CIN,MIA,SEA,LAC,CLV,PIT,DET,DAL,NYJ,BLT,SF,KC,NYG,NO
1391,BLT,NYG,DAL,LAC,CIN,JAX,SEA,BUF,NE,PIT,DET,KC,CLV,MIA,TEN,NYJ,PHI,SF
1391,BLT,BUF,JAX,SF,CIN,MIA,SEA,DAL,NE,PIT,LAC,DET,CLV,NYJ,TEN,KC,PHI,NO
1391,WAS,NYG,BLT,SF,DET,JAX,SEA,BUF,CLV,CIN,MIA,DAL,KC,NYJ,LAC,CHI,PHI,NO
1391,BLT,BUF,DAL,PHI,DET,JAX,SEA,LAC,CLV,CIN,SF,TEN,NYJ,MIA,PIT,KC,NYG,NO
1391,SEA,NYG,DAL,LAC,CIN,BUF,PIT,BLT,CLV,NE,SF,JAX,NYJ,MIA,TEN,KC,PHI,NO
1391,BLT,BUF,DET,SF,PHI,JAX,SEA,DAL,CLV,LAC,MIA,NO,NYJ,CIN,PIT,KC,NYG,DEN
1391,BLT,NYG,JAX,SF,CIN,LAR,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,NO,PIT,KC,PHI,DAL
1391,BLT,BUF,DAL,PHI,DET,JAX,SEA,LAC,NE,PIT,MIA,NO,NYJ,CIN,CLV,KC,NYG,SF
1391,WAS,BUF,BLT,SF,PHI,JAX,SEA,LAC,CLV,CIN,MIA,KC,NYJ,NO,PIT,CHI,NYG,DAL
1391,WAS,NYG,BLT,SF,MIA,JAX,PIT,BUF,CLV,CIN,SEA,DAL,TEN,NYJ,LAC,KC,PHI,NO
1391,WAS,BUF,CIN,SF,PHI,JAX,SEA,LAC,CLV,PIT,MIA,KC,TEN,BLT,GB,NYJ,NYG,DAL
1391,BLT,BUF,JAX,LAC,CIN,MIA,SEA,DAL,NE,PIT,SF,DET,CLV,NYJ,TEN,KC,PHI,NO
1391,WAS,BUF,CIN,SF,PHI,MIA,PIT,DAL,NE,LAC,SEA,JAX,NYJ,BLT,CLV,KC,NYG,NO
1391,WAS,NYG,BLT,LAC,CIN,JAX,SEA,BUF,NE,PIT,DAL,KC,CLV,MIA,TEN,NYJ,PHI,SF
1391,SEA,BUF,CIN,LAC,PHI,JAX,CLV,DAL,NE,PIT,MIA,NO,NYJ,BLT,TEN,KC,NYG,SF
1391,BLT,NYG,DAL,SF,PHI,MIA,SEA,BUF,CLV,LAC,DET,JAX,NYJ,CIN,PIT,KC,CHI,NO
1391,BLT,BUF,JAX,PHI,CIN,MIA,SEA,DAL,CLV,LAC,DET,NO,PIT,NYJ,TEN,KC,NYG,SF
1391,BLT,NYG,DAL,LAC,CIN,LAR,SEA,BUF,NE,PIT,SF,JAX,NYJ,MIA,CLV,KC,PHI,NO
1391,WAS,BUF,CIN,SF,PHI,JAX,SEA,LAC,NE,CHI,MIA,KC,PIT,BLT,CLV,NYJ,NYG,DAL
1391,BLT,BUF,CLV,SF,PHI,JAX,SEA,DAL,NE,LAC,MIA,KC,PIT,CIN,TEN,NYJ,NYG,NO
1391,BLT,BUF,DAL,SF,CIN,JAX,SEA,TEN,CLV,LAC,MIA,KC,PIT,NYJ,GB,CHI,PHI,NO
1391,WAS,BUF,DAL,SF,MIA,LAR,SEA,BLT,CLV,CIN,JAX,TEN,PIT,NYJ,LAC,KC,PHI,NO
1391,BLT,NYG,DET,SF,CIN,JAX,SEA,BUF,CLV,NE,MIA,KC,PIT,LAC,TEN,NYJ,PHI,DAL
1391,SEA,BUF,DAL,PHI,CIN,JAX,PIT,BLT,CLV,LAC,MIA,NO,TEN,NYJ,GB,KC,NYG,SF
1391,KC,NYG,DAL,PHI,DET,MIA,SEA,BUF,CLV,CIN,SF,TEN,PIT,BLT,LAC,NYJ,JAX,NO
1391,SEA,BUF,DAL,SF,PHI,JAX,PIT,BLT,NE,CIN,MIA,KC,CLV,NYJ,LAC,CHI,NYG,NO
1391,WAS,NYG,DAL,SF,PHI,MIA,SEA,BLT,CLV,BUF,LAC,TEN,PIT,NYJ,CIN,KC,JAX,NO
1391,WAS,NYG,DAL,LAC,DET,BUF,SEA,BLT,CLV,CIN,SF,KC,PIT,MIA,TEN,NYJ,PHI,NO
1391,BLT,DEN,DAL,PHI,CIN,JAX,SEA,BUF,CLV,LAC,DET,KC,PIT,MIA,TEN,NYJ,NYG,SF
1391,SEA,NYG,DAL,LAC,DET,BUF,PIT,BLT,CLV,NE,MIA,JAX,NYJ,CIN,TEN,KC,PHI,SF
1391,BLT,BUF,JAX,SF,PHI,MIA,SEA,DAL,CLV,LAC,DET,KC,PIT,CIN,TEN,NYJ,NYG,NO
1391,BLT,BUF,JAX,SF,CIN,MIA,SEA,DAL,CLV,NE,LAC,KC,PIT,NYG,TEN,NYJ,PHI,NO
1391,WAS,NYG,DAL,PHI,DET,LAR,SEA,BUF,CLV,CIN,MIA,TEN,NYJ,BLT,PIT,KC,JAX,SF
1391,WAS,NYG,DAL,PHI,CIN,LAR,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,BLT,SF,KC,JAX,NO
1391,WAS,NYG,CIN,SF,MIA,BUF,SEA,DAL,NE,PIT,LAC,JAX,NYJ,BLT,CLV,KC,PHI,NO
1391,BLT,SF,DAL,LAC,PHI,JAX,SEA,BUF,NE,PIT,MIA,KC,CLV,CIN,TEN,NYJ,NYG,NO
1391,SEA,BUF,CIN,SF,PHI,JAX,PIT,LAC,NE,NYJ,MIA,DAL,CLV,BLT,TEN,KC,NYG,NO
1391,BLT,DEN,PHI,SF,MIA,JAX,SEA,BUF,NE,CIN,LAC,DAL,PIT,NYJ,CLV,KC,NYG,NO
1391,KC,BUF,DAL,PHI,DET,JAX,SEA,LAC,NE,CIN,MIA,TEN,PIT,BLT,CLV,NYJ,NYG,SF
1391,SEA,BUF,DET,SF,CIN,JAX,PIT,DAL,CLV,LAC,MIA,KC,NYJ,BLT,TEN,CHI,PHI,NO
1391,WAS,SF,DAL,LAC,CIN,BUF,SEA,BLT,NE,PIT,MIA,JAX,CLV,NYJ,TEN,KC,PHI,NO
1391,KC,NYG,JAX,SF,CIN,LAR,SEA,DAL,CLV,BUF,MIA,TEN,PIT,BLT,LAC,NYJ,PHI,NO
1391,BLT,DEN,KC,SF,PHI,JAX,SEA,BUF,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,NO,NYG,DAL
1391,WAS,NYG,BLT,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,DAL,KC,NYJ,TEN,NO,JAX,SF
1391,BLT,BUF,JAX,SF,CIN,LAR,SEA,LAC,CLV,PIT,MIA,DAL,TEN,NYJ,GB,KC,PHI,NO
1391,KC,BUF,DAL,LAC,CIN,JAX,SEA,BLT,NE,PIT,MIA,NO,CLV,NYJ,TEN,CHI,PHI,SF
1391,WAS,NYG,JAX,SF,CIN,MIA,PIT,DAL,CLV,BUF,SEA,TEN,NYJ,BLT,LAC,KC,PHI,NO
1391,WAS,BUF,CIN,SF,PHI,LAR,SEA,LAC,CLV,PIT,MIA,JAX,NYJ,BLT,TEN,KC,NYG,DAL
1391,SEA,DEN,DAL,PHI,CIN,BUF,PIT,BLT,CLV,NE,MIA,JAX,NYJ,NO,LAC,KC,NYG,SF
1391,WAS,NYG,DAL,LAC,CIN,MIA,SEA,BUF,BLT,NE,DET,JAX,PIT,NYJ,CLV,KC,PHI,SF
1391,KC,BUF,DAL,SF,CIN,JAX,SEA,BLT,NE,LAC,MIA,TEN,PIT,NYJ,CLV,NO,PHI,DEN
1390,BLT,NYG,KC,SF,CIN,JAX,SEA,BUF,NE,LAC,DAL,TEN,PIT,MIA,CLV,NYJ,PHI,NO
1390,BLT,DEN,DAL,PHI,CIN,LAR,SEA,BUF,CLV,LAC,SF,JAX,NYJ,MIA,PIT,KC,NYG,NO
1390,KC,BUF,CLV,PHI,CIN,JAX,SEA,BLT,NE,LAC,MIA,DAL,PIT,NYJ,TEN,NO,NYG,SF
1390,BLT,DEN,DAL,PHI,DET,MIA,SEA,BUF,NE,CIN,LAC,JAX,PIT,NYJ,CLV,KC,NYG,SF
1390,WAS,BUF,DAL,SF,CIN,LAR,DEN,LAC,CLV,SEA,MIA,JAX,NYJ,BLT,PIT,KC,PHI,NO
1390,BLT,BUF,JAX,PHI,CIN,MIA,SEA,DAL,CLV,PIT,LAC,DET,NYJ,NO,TEN,KC,NYG,SF
1390,SEA,SF,BLT,LAC,CIN,JAX,PIT,BUF,CLV,NE,MIA,DAL,TEN,NYJ,GB,KC,PHI,NO
1390,SEA,BUF,CIN,SF,PHI,MIA,PIT,DAL,CLV,LAC,DET,JAX,NYJ,BLT,TEN,KC,NYG,NO
1390,SEA,BUF,JAX,LAC,PHI,MIA,PIT,BLT,NE,CIN,SF,DAL,CLV,NYJ,TEN,KC,NYG,NO
1390,WAS,BUF,JAX,PHI,CIN,MIA,SEA,BLT,CLV,LAC,DET,DAL,KC,NYJ,PIT,NO,NYG,SF
1390,BLT,NYG,KC,SF,CIN,JAX,SEA,BUF,CLV,LAC,DAL,TEN,PIT,MIA,GB,NYJ,PHI,NO
1390,WAS,BUF,JAX,LAC,CIN,MIA,SEA,BLT,CLV,PIT,DET,DAL,KC,NYJ,TEN,NO,PHI,SF
1390,WAS,BUF,JAX,PHI,DET,MIA,SEA,BLT,CLV,LAC,DEN,DAL,NYJ,CIN,PIT,KC,NYG,SF
1390,SEA,NYG,DAL,SF,CIN,BUF,CLV,LAC,NE,PIT,MIA,JAX,NYJ,BLT,TEN,KC,PHI,NO
1390,BLT,BUF,DAL,SF,CIN,JAX,SEA,LAC,CLV,PIT,DET,TEN,NYJ,MIA,GB,KC,PHI,NO
1390,BLT,NYG,DAL,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,NO,DEN,NYJ,TEN,KC,JAX,SF
1390,WAS,BUF,JAX,PHI,CIN,MIA,PIT,BLT,CLV,LAC,SEA,DAL,NYJ,NO,TEN,KC,NYG,SF
1390,WAS,DEN,JAX,PHI,CIN,MIA,PIT,BUF,NE,LAC,SEA,DAL,NYJ,BLT,CLV,KC,NYG,SF
1390,WAS,NYG,BLT,SF,MIA,JAX,PIT,BUF,NE,CIN,SEA,DAL,CLV,NYJ,LAC,KC,PHI,NO
1390,WAS,NYG,CIN,PHI,TEN,MIA,SEA,BUF,CLV,LAC,DET,DAL,NYJ,BLT,PIT,KC,JAX,SF
1390,SEA,BUF,DAL,LAC,CIN,JAX,CLV,BLT,NE,PIT,MIA,DET,NYJ,NO,TEN,KC,PHI,SF
1390,WAS,DEN,CIN,LAC,PHI,JAX,SEA,BLT,CLV,BUF,DAL,NO,NYJ,MIA,PIT,KC,NYG,SF
1390,BLT,BUF,DET,SF,CIN,JAX,SEA,DAL,NE,PIT,MIA,TEN,NYJ,LAC,CLV,KC,PHI,NO
1390,BLT,BUF,DAL,SF,PHI,JAX,SEA,LAC,NE,CIN,DET,KC,PIT,MIA,CLV,NYJ,NYG,NO
1390,WAS,BUF,JAX,PHI,CIN,MIA,SEA,DAL,CLV,PIT,LAC,KC,TEN,BLT,GB,NYJ,NYG,SF
1390,BLT,NYG,DAL,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,NO,TEN,NYJ,GB,KC,JAX,SF
1390,SEA,BUF,CIN,SF,PHI,JAX,PIT,DAL,CLV,LAC,MIA,NO,NYJ,BLT,TEN,KC,NYG,DEN
1390,SEA,NYG,CLV,SF,CIN,MIA,PIT,BUF,GB,NE,LAC,DAL,NYJ,BLT,TEN,KC,PHI,NO
1390,BLT,BUF,CIN,MIN,PHI,JAX,SEA,LAC,CLV,PIT,MIA,DAL,NYJ,NO,TEN,KC,NYG,SF
1390,SEA,NYG,DAL,SF,PHI,MIA,PIT,BUF,NE,CIN,LAC,KC,CLV,BLT,TEN,NYJ,JAX,NO
1390,BLT,BUF,JAX,SF,CIN,LAR,SEA,DAL,CLV,NE,MIA,KC,PIT,LAC,TEN,NYJ,PHI,NO
1390,BLT,NYG,JAX,LAC,CIN,MIA,SEA,BUF,CLV,PIT,DET,DAL,KC,NYJ,TEN,NO,PHI,SF
1390,BLT,NYG,CIN,LAC,PHI,MIA,SEA,DAL,NE,BUF,SF,TEN,PIT,NYJ,CLV,KC,JAX,NO
1390,BLT,DEN,DAL,PHI,CIN,MIA,SEA,BUF,CLV,PIT,LAC,JAX,TEN,NYJ,GB,KC,NYG,SF
1390,WAS,SF,DAL,LAC,PHI,BUF,SEA,BLT,NE,PIT,MIA,JAX,NYJ,CIN,CLV,KC,NYG,NO
1390,BLT,NYG,DAL,PHI,DET,LAR,SEA,BUF,CLV,LAC,MIA,NO,NYJ,CIN,PIT,KC,JAX,SF
1390,WAS,NYG,DAL,PHI,CIN,MIA,PIT,BUF,NE,LAC,SEA,NO,NYJ,BLT,CLV,KC,JAX,SF
1390,SEA,BUF,DET,PHI,CIN,JAX,PIT,DAL,NE,LAC,MIA,NO,NYJ,BLT,CLV,KC,NYG,SF
1390,BLT,BUF,KC,SF,DET,JAX,SEA,DAL,CLV,LAC,MIA,TEN,NYJ,CIN,PIT,CHI,PHI,NO
1390,BLT,BUF,CLV,PHI,CIN,JAX,SEA,LAC,GB,NE,MIA,DAL,PIT,NYJ,SF,KC,NYG,NO
1390,BLT,BUF,JAX,PHI,CIN,MIA,SEA,LAC,CLV,PIT,DET,DAL,NYJ,NO,TEN,KC,NYG,SF
1390,SEA,BUF,KC,SF,CIN,JAX,PIT,DAL,CLV,LAC,MIA,MIN,NYJ,BLT,TEN,CHI,PHI,NO
1390,BLT,NYG,JAX,SF,CIN,MIA,SEA,BUF,NE,PIT,DET,DAL,NYJ,LAC,CLV,KC,PHI,NO
1390,BLT,DEN,CIN,SF,PHI,MIA,SEA,DAL,CLV,BUF,DET,JAX,PIT,NYJ,LAC,KC,NYG,NO
1390,BLT,NYG,JAX,LAC,PHI,MIA,SEA,BUF,CLV,NE,SF,DAL,PIT,NYJ,CIN,KC,MIN,NO
1390,WAS,NYG,DAL,LAC,MIA,BUF,SEA,BLT,NE,CIN,JAX,NO,PIT,NYJ,CLV,KC,PHI,SF
1390,WAS,NYG,DAL,SF,MIA,LAR,SEA,BUF,CLV,CIN,JAX,TEN,NYJ,BLT,LAC,KC,PHI,NO
1390,WAS,NYG,KC,SF,CIN,BUF,SEA,DAL,CLV,LAC,JAX,TEN,MIA,BLT,PIT,NYJ,PHI,NO
1390,BLT,BUF,JAX,PHI,CIN,MIA,SEA,DAL,CLV,LAC,SF,KC,PIT,NYJ,TEN,CHI,NYG,NO
1390,WAS,BUF,DAL,PHI,CIN,MIA,SEA,BLT,CLV,LAC,SF,JAX,KC,NYJ,PIT,CHI,NYG,NO
1390,SEA,NYG,BLT,SF,CIN,JAX,CLV,BUF,NE,PIT,MIA,DAL,NYJ,LAC,TEN,KC,PHI,NO
1390,WAS,BUF,DET,SF,CIN,JAX,SEA,LAC,NE,PIT,MIA,KC,CLV,BLT,TEN,NYJ,PHI,DAL
1390,BLT,BUF,CIN,LAC,PHI,JAX,SEA,DAL,CLV,PIT,DET,NO,NYJ,MIA,TEN,KC,NYG,SF
1390,WAS,BUF,DAL,LAC,PHI,LAR,SEA,BLT,CLV,CIN,JAX,KC,PIT,MIA,TEN,NYJ,NYG,SF
1389,WAS,BUF,CIN,SF,PHI,JAX,SEA,BLT,CLV,LAC,DET,TEN,NYJ,MIA,PIT,KC,NYG,DAL
1389,WAS,BUF,JAX,PHI,DET,MIA,SEA,BLT,NE,CIN,SF,DAL,PIT,NYJ,CLV,KC,NYG,NO
1389,BLT,BUF,CIN,LAC,PHI,JAX,SEA,DAL,NE,PIT,SF,KC,CLV,MIA,TEN,NYJ,NYG,NO
1389,SEA,NYG,DAL,SF,PHI,LAR,PIT,BUF,NE,CIN,MIA,KC,CLV,BLT,LAC,NYJ,JAX,NO
1389,WAS,SF,DAL,LAC,PHI,MIA,PIT,BUF,CLV,CIN,SEA,JAX,NYJ,BLT,TEN,KC,NYG,NO
1389,SEA,DEN,DAL,PHI,DET,MIA,PIT,BUF,CLV,CIN,SF,JAX,NYJ,BLT,LAC,KC,NYG,NO
1389,BLT,NYG,JAX,SF,CIN,MIA,PIT,BUF,CLV,LAC,SEA,DAL,TEN,NYJ,GB,KC,PHI,NO
1389,WAS,NYG,DAL,SF,CIN,MIA,PIT,BLT,NE,BUF,SEA,JAX,CLV,NYJ,LAC,KC,PHI,NO
1389,WAS,BUF,DAL,LAC,MIA,LAR,SEA,BLT,CLV,CIN,JAX,NO,PIT,NYJ,TEN,KC,PHI,SF
1389,WAS,NYG,BLT,PHI,CIN,LAR,SEA,BUF,CLV,LAC,DET,DAL,NYJ,MIA,PIT,KC,JAX,SF
1389,BLT,BUF,JAX,LAC,CIN,LAR,SEA,DAL,NE,PIT,MIA,NO,CLV,NYJ,TEN,KC,PHI,SF
1389,BLT,NYG,DAL,SF,CIN,BUF,SEA,LAC,CLV,PIT,JAX,DET,NYJ,MIA,TEN,KC,PHI,NO
1389,WAS,BUF,JAX,SF,CIN,LAR,SEA,BLT,CLV,LAC,MIA,TEN,PIT,NYJ,GB,KC,PHI,DAL
1389,BLT,DEN,DAL,SF,PHI,MIA,PIT,BUF,CLV,LAC,SEA,JAX,NYJ,CIN,TEN,KC,NYG,NO
1389,BLT,NYG,DAL,SF,CIN,LAR,SEA,BUF,NE,LAC,JAX,KC,PIT,MIA,CLV,NYJ,PHI,NO
1389,SEA,NYG,BLT,SF,DET,JAX,PIT,BUF,CLV,CIN,MIA,DAL,NYJ,NO,LAC,KC,PHI,DEN
1389,WAS,BUF,DAL,PHI,CIN,JAX,PIT,BLT,CLV,LAC,SEA,NO,NYJ,MIA,TEN,KC,NYG,SF
1389,BLT,BUF,DET,PHI,CIN,JAX,SEA,DAL,CLV,PIT,MIA,NO,NYJ,LAC,TEN,KC,NYG,SF
1389,SEA,BUF,DAL,SF,CIN,JAX,PIT,BLT,GB,NE,MIA,NO,CLV,NYJ,LAC,KC,PHI,DEN
1389,BLT,NYG,JAX,SF,TEN,MIA,SEA,BUF,CLV,LAC,DET,DAL,NYJ,CIN,PIT,KC,PHI,NO
1389,BLT,BUF,DET,LAC,CIN,JAX,SEA,DAL,NE,PIT,MIA,KC,CLV,NYJ,TEN,PHI,NYG,SF
1389,BLT,NYG,BUF,SF,CIN,JAX,SEA,LAC,NE,PIT,DET,DAL,NYJ,MIA,CLV,KC,PHI,NO
1389,BLT,BUF,KC,SF,CIN,JAX,SEA,DAL,NE,LAC,MIA,TEN,PIT,NYJ,CLV,NO,PHI,DEN
1389,KC,BUF,CIN,SF,PHI,JAX,DEN,LAC,CLV,SEA,MIA,DAL,PIT,BLT,TEN,NYJ,NYG,NO
1389,WAS,BUF,DAL,SF,TEN,MIA,SEA,BLT,CLV,LAC,DET,JAX,NYJ,CIN,PIT,KC,PHI,NO
1389,BLT,NYG,DAL,SF,PHI,JAX,SEA,BUF,CLV,CIN,DET,KC,PIT,MIA,LAC,NYJ,CHI,NO
1389,BLT,NYG,DAL,LAC,DET,MIA,PIT,BUF,CLV,NE,SEA,JAX,NYJ,CIN,TEN,KC,PHI,SF
1389,WAS,BUF,DAL,PHI,DET,MIA,SEA,BLT,NE,CIN,SF,JAX,PIT,NYJ,CLV,KC,NYG,NO
1389,KC,BUF,DAL,LAC,PHI,JAX,SEA,BLT,CLV,CIN,DET,NO,PIT,MIA,TEN,NYJ,NYG,SF
1389,WAS,NYG,BLT,LAC,DET,JAX,SEA,BUF,NE,CIN,DAL,KC,PIT,MIA,CLV,NYJ,PHI,SF
1389,WAS,BUF,CIN,LAC,MIA,JAX,SEA,DAL,CLV,NE,SF,TEN,NYJ,BLT,PIT,KC,NYG,PHI
1389,WAS,BUF,JAX,SF,TEN,MIA,SEA,BLT,CLV,LAC,DET,DAL,NYJ,CIN,PIT,KC,PHI,NO
1389,WAS,NYG,JAX,SF,CIN,MIA,SEA,BUF,CLV,PIT,LAC,KC,DEN,BLT,TEN,NYJ,PHI,DAL
1389,BLT,SF,CIN,LAC,PHI,JAX,SEA,DAL,NE,BUF,MIA,TEN,PIT,NYJ,CLV,KC,NYG,NO
1389,BLT,BUF,JAX,LAC,CIN,MIA,SEA,DAL,CLV,NE,DET,KC,NYJ,NO,PIT,PHI,NYG,SF
1389,SEA,BUF,DAL,PHI,DET,JAX,PIT,BLT,CLV,CIN,MIA,NO,TEN,NYJ,LAC,KC,NYG,SF
1389,BLT,BUF,CLV,SF,CIN,JAX,SEA,DAL,NE,LAC,MIA,TEN,DEN,NYJ,PIT,KC,PHI,NO
1389,BLT,NYG,DAL,LAC,PHI,JAX,SEA,BUF,CLV,CIN,DET,NO,NYJ,MIA,PIT,KC,CHI,SF
1389,BLT,BUF,DAL,PHI,CIN,JAX,SEA,LAC,CLV,PIT,DET,NO,NYJ,MIA,TEN,KC,NYG,SF
1389,BLT,DEN,DAL,SF,MIA,JAX,SEA,BUF,CLV,CIN,LAC,TEN,NYJ,NYG,PIT,KC,PHI,NO
1389,WAS,NYG,CIN,LAC,PHI,JAX,SEA,DAL,PIT,BUF,MIA,NO,NYJ,BLT,CLV,KC,CHI,SF
1389,BLT,NYG,BUF,PHI,CIN,JAX,SEA,LAC,CLV,PIT,MIA,DAL,NYJ,NO,TEN,KC,MIN,SF
1389,SEA,NYG,DAL,LAC,CIN,MIA,PIT,BUF,NE,NYJ,SF,JAX,CLV,BLT,TEN,KC,PHI,NO
1389,WAS,BUF,DAL,LAC,PHI,MIA,PIT,BLT,NE,CIN,SEA,JAX,CLV,NYJ,TEN,KC,NYG,SF
1389,BLT,NYG,JAX,SF,CIN,MIA,SEA,BUF,CLV,LAC,DET,TEN,NYJ,NO,PIT,KC,PHI,DAL
1389,SEA,NYG,DAL,SF,CIN,MIA,PIT,BUF,NE,NYJ,LAC,JAX,CLV,BLT,TEN,KC,PHI,NO
1389,WAS,BUF,JAX,SF,CIN,LAR,SEA,BLT,NE,LAC,MIA,TEN,PIT,NYJ,CLV,KC,PHI,DAL
1389,WAS,BUF,JAX,SF,CIN,MIA,SEA,BLT,CLV,LAC,DET,DAL,KC,NYJ,PIT,PHI,NYG,NO
1389,WAS,NYG,DAL,PHI,CIN,MIA,PIT,BUF,GB,NE,SEA,KC,CLV,BLT,LAC,NYJ,JAX,SF
1389,WAS,BUF,CIN,LAC,PHI,JAX,SEA,DAL,CLV,NYJ,DET,NO,MIA,BLT,PIT,KC,NYG,SF
1389,BLT,BUF,DAL,SF,CIN,LAR,SEA,LAC,CLV,PIT,MIA,JAX,NYJ,NYG,TEN,KC,PHI,NO
1389,SEA,BUF,CLV,LAC,CIN,JAX,PIT,DAL,GB,NE,MIA,NO,NYJ,BLT,TEN,KC,PHI,SF
1389,WAS,NYG,BLT,SF,DET,JAX,SEA,BUF,NE,CIN,MIA,TEN,PIT,NYJ,CLV,KC,PHI,DAL
1389,BLT,DEN,DAL,SF,PHI,MIA,SEA,BUF,CLV,CIN,LAC,JAX,NYJ,NO,PIT,KC,NYG,CAR
1389,WAS,BUF,CIN,SF,PHI,KC,SEA,LAC,NE,CHI,MIA,DAL,PIT,BLT,CLV,NYJ,NYG,NO
1388,BLT,NYG,BUF,SF,PHI,MIA,SEA,LAC,CLV,PIT,DET,DAL,NYJ,CIN,TEN,KC,JAX,NO
1388,KC,BUF,CIN,SF,PHI,JAX,SEA,DAL,CLV,PIT,LAC,DET,MIA,BLT,TEN,NYJ,NYG,NO
1388,WAS,BUF,CIN,SF,PHI,MIA,SEA,BLT,NE,PIT,LAC,JAX,CLV,NYJ,TEN,KC,NYG,DAL
1388,SEA,BUF,DAL,LAC,CIN,JAX,PIT,BLT,CLV,NE,MIA,NO,KC,NYJ,TEN,PHI,NYG,SF
1388,WAS,BUF,CIN,SF,PHI,MIA,PIT,DAL,GB,NE,SEA,KC,CLV,BLT,LAC,NYJ,NYG,NO
1388,WAS,BUF,DAL,LAC,MIA,LAR,SEA,BLT,CLV,CIN,JAX,TEN,NYJ,NO,PIT,KC,PHI,SF
1388,BLT,NYG,JAX,SF,DET,MIA,PIT,BUF,CLV,LAC,SEA,DAL,NYJ,CIN,TEN,KC,PHI,NO
1388,BLT,NYG,DAL,PHI,DET,MIA,SEA,BUF,CLV,CIN,DEN,NO,PIT,NYJ,LAC,KC,JAX,SF
1388,BLT,BUF,CIN,SF,PHI,JAX,SEA,DAL,CLV,LAC,DET,KC,NYJ,MIA,PIT,CHI,NYG,NO
1388,SEA,DEN,CIN,SF,PHI,JAX,PIT,BUF,NE,LAC,MIA,TEN,NYJ,BLT,CLV,KC,NYG,DAL
1388,BLT,BUF,CIN,LAC,PHI,MIA,SEA,DAL,NE,PIT,DET,JAX,NYJ,NO,CLV,KC,NYG,SF
1388,KC,SF,DAL,LAC,CIN,JAX,SEA,BUF,NE,PIT,MIA,TEN,NYJ,BLT,CLV,PHI,NYG,NO
1388,WAS,BUF,CIN,PHI,MIA,JAX,SEA,DAL,NE,PIT,LAC,KC,CLV,BLT,TEN,NYJ,NYG,SF
1388,KC,BUF,JAX,SF,DET,LAR,SEA,BLT,CLV,LAC,MIA,DAL,PIT,CIN,TEN,NYJ,PHI,NO
1388,BLT,NYG,DAL,SF,DET,JAX,SEA,BUF,NE,CIN,MIA,NO,PIT,NYJ,CLV,KC,PHI,DEN
1388,WAS,BUF,SEA,PHI,CIN,JAX,DEN,DAL,CLV,LAC,MIA,NO,NYJ,BLT,PIT,KC,NYG,SF
1388,KC,NYG,JAX,SF,CIN,MIA,SEA,DAL,CLV,BUF,LAC,TEN,NYJ,BLT,PIT,CHI,PHI,NO
1388,WAS,NYG,CLV,SF,CIN,LAR,SEA,BUF,NE,LAC,MIA,JAX,NYJ,BLT,PIT,KC,PHI,DAL
1388,WAS,BUF,CIN,SF,PHI,MIA,SEA,BLT,NE,PIT,LAC,JAX,NYJ,NO,CLV,KC,NYG,DAL
1388,BLT,BUF,KC,LAC,PHI,JAX,SEA,DAL,CLV,CIN,DET,TEN,NYJ,MIA,PIT,NO,NYG,SF
1388,WAS,NYG,DAL,LAC,PHI,BUF,SEA,BLT,CLV,CIN,MIA,JAX,KC,NYJ,PIT,NO,CHI,SF
1388,KC,BUF,JAX,SF,PHI,MIA,SEA,BLT,NE,LAC,DET,DAL,PIT,CIN,CLV,NYJ,NYG,NO
1388,WAS,BUF,DAL,LAC,PHI,JAX,PIT,BLT,NE,CIN,SEA,NO,NYJ,MIA,CLV,KC,NYG,SF
1388,SEA,NYG,BLT,SF,CIN,JAX,PIT,BUF,NE,LAC,MIA,TEN,NYJ,NO,CLV,KC,PHI,DAL
1388,BLT,NYG,CIN,LAC,PHI,MIA,SEA,BUF,NE,PIT,DAL,NO,CLV,NYJ,TEN,KC,JAX,SF
1388,KC,BUF,DAL,PIT,PHI,JAX,SEA,LAC,NE,CIN,MIA,TEN,NYJ,BLT,CLV,NO,NYG,SF
1388,KC,NYG,DAL,SF,MIA,JAX,SEA,BUF,CLV,CIN,LAC,TEN,NYJ,BLT,PIT,NO,PHI,DEN
